"M1_ID","Frame","outcome","M6_6_KEHYSB","M6_6_KEHYSC","M6_6_KEHYSD","M1_1","M1_2","M1_2_1","M1_2_2","M1_2_2_3luokkaa","M1_3","M1_5","M1_6","M1_7","M1_8","M1_9","M1_10","M1_11","M1_12","M2_1","M2_2","M2_5","M2_5_2_1","M2_5_2_2","M2_5_2_3","M2_5_2_4","M2_5_2_5","M2_5_2_6","M2_5_2_7","M2_5_2_8","M2_5_2_9","M2_5_2_10","M2_6_0","M2_6_1","M2_6_2","M2_6_3","M2_6_4","M2_6_5","M2_6_6","M2_6_7","M2_6_8","M2_6_9","M2_6_10","M2_6_11","M2_6_12","M2_6_13","M2_6_14","M2_6_15","M2_6_16","M2_6_99","M2_6_1A","M2_6_2A","M2_6_3A","M2_6_4A","M2_6_5A","M2_6_6A","M2_6_7A","M2_6_8A","M2_6_9A","M2_6_10A","M2_6_11A","M2_6_12A","M2_6_13A","M2_6_14A","M2_6_15A","M2_6_16A","M2_6_99A","M2_6_1B","M2_6_2B","M2_6_3B","M2_6_4B","M2_6_5B","M2_6_6B","M2_6_7B","M2_6_8B","M2_6_9B","M2_6_10B","M2_6_11B","M2_6_12B","M2_6_13B","M2_6_14B","M2_6_15B","M2_6_16B","M2_6_99B","M2_3_0","M2_3_1","M2_3_2","M2_3_3","M2_3_4","M2_3_5","M2_3_6","M2_3_7","M2_3_8","M2_3_9","M2_3_10","M2_3_11","M2_3_12","M2_3_13","M2_3_14","M2_3_15","M2_3_16","M2_3_17","M2_3_18","M2_3_19","M2_3_20","M2_3_21","M2_3_22","M2_3_23","M2_3_24","M2_3_99","M2_7_1","M2_7_2","M2_7_3","M2_7_4","M2_7_5","M2_7_6","M2_4","M2_8","M2_9","M2_10","M2_11","M2_12","M2_13","M4_1_1","M4_1_2","M4_1_3","M4_1_4","M4_1_5","M4_1_6","M4_1_7","M4_1_8","M4_1_9","M4_1_10","M4_1_11","M4_1_12","M6_1_1","M6_1_2","M6_1_3","M6_1_4","M6_1_5","M6_4","M6_5_1_1","M6_5_1_2","M6_5_1_3","M6_5_1_4","M6_5_1_5","M6_5_2_1","M6_5_2_2","M6_5_2_3","M6_7_1","M6_7_2","M6_8","SUURALUE","IKA","PAINOKERROIN"
"402","Frame A",NA,NA,NA,NA,"Female","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I am unemployed or laid off","University of Applied Sciences","No","Rural or semi-rural area","North Ostrobothnia","I do not want to answer","Yes","Yes","Moderate","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","No",NA,NA,NA,NA,"Quite well",NA,NA,NA,NA,NA,NA,NA,"Well",NA,NA,NA,NA,NA,NA,NA,NA,"At least once every six months",NA,NA,NA,NA,NA,NA,NA,"Once a year",NA,NA,NA,NA,"En","En","En","En","En","En","Yes","En","En","Yes","En","En","En","En","En","En","En","En","En","En","Yes","En","En","En","En","En","No","Yes","No","No","No","No","3","Yes","Once a week","Yes","I don't know","No","There have been no problems at all","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","I don't know","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","6","Northern and Eastern Finland","50-64","1.57932618767951"
"2204","Frame B",NA,"I don't know",NA,NA,"Female","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I am retired","University or college","No","Municipal centre, parish or agglomeration","Pirkanmaa","4001-5000 €","Yes","Yes","Good for","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","En","En","En","En","En","En","En","En","En","En","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","Yes","No","No","No","No","No","2","En","Never ever","Yes","All 100 €","No","There have been no problems at all","Somewhat agree","Totally disagree","Somewhat agree","Totally disagree","Totally agree","Totally disagree","Totally agree","Somewhat agree","Totally disagree","Somewhat disagree","Somewhat agree","Totally agree","I don't know","Totally disagree","Totally agree","I don't know","Totally agree","I don't know","Somewhat agree","Somewhat agree","I don't know","Somewhat agree","Totally disagree","I don't know","Somewhat agree","Totally disagree","Somewhat agree","Somewhat disagree","8","Western Finland","50-64","1.24320304820845"
"1408","Frame B","The medicine should not be introduced with social funding","The medicine should not be introduced with social funding",NA,NA,"Male","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","Something else","University or college","No","Helsinki metropolitan area (Helsinki, Espoo, Vantaa, Kauniainen) city centre or suburbs","Uusimaa","I do not want to answer","Yes","Yes","Pretty good","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En",NA,NA,NA,NA,NA,NA,"0","En","Less than once a month","Yes","All 100 €","No","I have not taken any medicines prescribed by my doctor","Somewhat agree","Totally agree","Totally agree","Somewhat disagree","Totally agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Totally disagree","Totally agree","Totally agree","Somewhat agree","Totally agree","Somewhat agree","Somewhat disagree","Somewhat agree","Totally agree","100-299 €","Somewhat disagree","Totally agree","Totally agree","Somewhat agree","Totally disagree","Somewhat agree","Totally disagree","Totally disagree","Somewhat agree","Somewhat disagree","4","Helsinki-Uusimaa","50-64","1.12990595876984"
"1849","Frame B","The medicine should not be introduced with social funding","The medicine should not be introduced with social funding",NA,NA,"Female","1958","63","60-64","35-64","Unmarried","I study","University or college","No","Helsinki metropolitan area (Helsinki, Espoo, Vantaa, Kauniainen) city centre or suburbs","Uusimaa","Up to 1000 €","Yes","Yes","Pretty good","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"Moderately",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Less often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","En","En","En","En","En","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","Yes","No","No","No","No","No","1","Yes","1-2 times a month","Yes","All 100 €","No","There have been no problems at all","Somewhat agree","I don't know","I don't know","I don't know","Totally disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","I don't know","Somewhat agree","Totally agree","Totally agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","100-299 €","Totally disagree","Somewhat agree","Somewhat agree","Somewhat agree","Totally disagree","I don't know","Somewhat disagree","Somewhat disagree","Totally disagree","Somewhat disagree","5","Helsinki-Uusimaa","50-64","0.893466047376455"
"832","Frame B","A medicine should be introduced at public expense if a company lowers its price","A medicine should be introduced at public expense if a company lowers its price",NA,NA,"Male","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I work full-time","University or college","No","Helsinki metropolitan area (Helsinki, Espoo, Vantaa, Kauniainen) city centre or suburbs","Uusimaa","Over 8000","Yes","Yes","Pretty good","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","Yes","En","En","No","No","Yes","No","No","No","1","Yes","1-2 times a month","Yes","All 100 €","No","There have been no problems at all","Totally agree","Somewhat agree","Totally disagree","Totally disagree","Totally disagree","Totally disagree","Totally agree","Totally agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Totally agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Totally disagree","300-599 €","Somewhat agree","Totally agree","Somewhat agree","Somewhat agree","Totally disagree","Somewhat disagree","Totally disagree","Totally disagree","Somewhat agree","Somewhat disagree","6","Helsinki-Uusimaa","50-64","1.12990595876984"
"2013","Frame B","A medicine should be introduced at public expense if a company lowers its price","A medicine should be introduced at public expense if a company lowers its price",NA,NA,"Female","1958","63","60-64","35-64","Separated or divorced","I work full-time","Vocational education and training","No","Rural or semi-rural area","Southwest Finland","1001-2000 €","En","Yes","Pretty good","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"Well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Once every two years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","En","En","En","En","En","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","No","No","Yes","No","No","No","2","En","Less than once a month","Yes","100-299 €","No","There have been no problems at all","Totally agree","Totally disagree","Somewhat disagree","Totally disagree","Totally disagree","Totally disagree","Totally agree","Totally agree","Totally disagree","Totally disagree","Somewhat disagree","Totally agree","Totally agree","Totally agree","Somewhat agree","Totally disagree","Totally disagree","100-299 €","Totally agree","Totally agree","Totally agree","Totally agree","Totally disagree","Somewhat disagree","Totally disagree","Totally disagree","Totally agree","Somewhat agree","9","Southern Finland","50-64","1.94713760830368"
"1381","Frame B","The medicine should be made available at public expense, regardless of the price charged by the company","The medicine should be made available at public expense, regardless of the price charged by the company",NA,NA,"Female","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I am unemployed or laid off","Vocational education and training","No","Other city centre or suburb","Kainuu","4001-5000 €","Yes","Yes","Pretty good","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En",NA,NA,NA,NA,NA,NA,"0","En","Less than once a month","En","I do not take medicines prescribed by my doctor","No","I have not taken any medicines prescribed by my doctor","Somewhat agree","Totally agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Totally agree","Totally disagree","Somewhat agree","Somewhat agree","Somewhat agree","I don't know","Totally agree","Somewhat disagree","I don't know","Somewhat disagree","I don't know","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Totally agree","Totally agree","7","Northern and Eastern Finland","50-64","2.19758375406157"
"1606","Frame C",NA,NA,"I don't know",NA,"Male","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I work full-time","High school","No","Other city centre or suburb","North Ostrobothnia","5001-8000 €","Yes","Yes","Pretty good","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En",NA,NA,NA,NA,NA,NA,"1","En","Less than once a month","En","All 100 €","No","There have been no problems at all","Totally agree","I don't know","Somewhat disagree","Somewhat disagree","I don't know","Totally disagree","Totally agree","Totally agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Totally agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Totally disagree","Totally disagree","I don't know","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","I don't know","Totally disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","9","Northern and Eastern Finland","50-64","2.99916114589453"
"1269","Frame C","The medicine should not be introduced with social funding",NA,"The medicine should not be introduced with social funding",NA,"Male","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I am unemployed or laid off","Vocational education and training","No","Other city centre or suburb","Southwest Finland","3001-4000 €","Yes","Yes","Good for","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,"Well",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Once every two years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","En","En","En","En","En","En","En","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","Yes","No","No","No","No","No","1","En","Less than once a month","Yes","All 100 €","No","There have been no problems at all","Totally agree","I don't know","I don't know","I don't know","Totally disagree","Totally disagree","Totally agree","Totally agree","Totally agree","I don't know","I don't know","Somewhat agree","I don't know","Somewhat disagree","Somewhat agree","Totally agree","Totally agree","I don't know","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Totally agree","Somewhat disagree","Totally disagree","Somewhat disagree","Totally disagree","10 I trust you completely","Southern Finland","50-64","2.11849163163385"
"1499","Frame C","The medicine should not be introduced with social funding",NA,"The medicine should not be introduced with social funding",NA,"Male","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I work full-time","University or college","No","Other city centre or suburb","Uusimaa","Over 8000","Yes","Yes","Good for","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En",NA,NA,NA,NA,NA,NA,"0","En","Less than once a month","En","I do not take medicines prescribed by my doctor","No","I have not taken any medicines prescribed by my doctor","Totally agree","Somewhat disagree","Totally disagree","Totally disagree","Totally disagree","Totally disagree","Totally agree","I don't know","Totally disagree","Totally disagree","Somewhat disagree","Totally agree","Totally disagree","Somewhat disagree","I don't know","Totally disagree","Somewhat agree","600 € or more","Totally agree","Totally agree","Totally agree","Totally disagree","Somewhat agree","I don't know","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat disagree","8","Helsinki-Uusimaa","50-64","1.12990595876984"
"1540","Frame C","The medicine should not be introduced with social funding",NA,"The medicine should not be introduced with social funding",NA,"Male","1958","63","60-64","35-64","Unmarried","I work full-time","University or college","No","Other city centre or suburb","Pirkanmaa","3001-4000 €","Yes","Yes","Pretty good","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes",NA,NA,NA,NA,NA,NA,NA,"Well",NA,NA,NA,NA,NA,NA,NA,NA,"Well",NA,NA,NA,NA,NA,NA,NA,"Once a year",NA,NA,NA,NA,NA,NA,NA,NA,"Once a year","En","Yes","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","Yes","En","En","En","En","En","En","No","No","Yes","No","No","No","4","Yes","A few times a week","Yes","300-599 €","No","There have been no problems at all","Totally agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Totally disagree","Totally agree","Totally agree","Totally disagree","Somewhat disagree","Totally agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","300-599 €","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Totally disagree","Somewhat agree","Totally disagree","Totally agree","Totally disagree","Totally disagree","8","Western Finland","50-64","1.61779689989349"
"1843","Frame C","A medicine should be introduced at public expense if a company lowers its price",NA,"A medicine should be introduced at public expense if a company lowers its price",NA,"Female","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","I am partly working, partly retired","Vocational education and training","No","Municipal centre, parish or agglomeration","North Ostrobothnia","3001-4000 €","Yes","Yes","Moderate","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No",NA,NA,NA,"Quite well",NA,NA,NA,"Moderately",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"At least every three months",NA,NA,NA,"At least once every six months",NA,NA,NA,NA,NA,NA,NA,NA,NA,"En","Yes","En","En","En","En","En","En","Yes","En","En","Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","No","Yes","Yes","No","No","No","4","En","Less than once a month","En","100-299 €","No","There have been some problems","Totally agree","Somewhat disagree","Totally disagree","Totally disagree","Totally disagree","Totally disagree","Totally agree","Somewhat agree","Totally disagree","Totally disagree","Totally disagree","Totally agree","Somewhat agree","Totally agree","I don't know","Somewhat disagree","Somewhat agree","100-299 €","Somewhat agree","Totally agree","Totally agree","Somewhat agree","Somewhat disagree","Somewhat disagree","Totally disagree","Totally disagree","Somewhat agree","Somewhat agree","6","Northern and Eastern Finland","50-64","2.19758375406157"
"983","Frame C","The medicine should be made available at public expense, regardless of the price charged by the company",NA,"The medicine should be made available at public expense, regardless of the price charged by the company",NA,"Female","1958","63","60-64","35-64","Married / in a registered partnership / cohabiting","Something else","University or college","No","Helsinki metropolitan area (Helsinki, Espoo, Vantaa, Kauniainen) city centre or suburbs","Uusimaa","5001-8000 €","Yes","Yes","Good for","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En","En",NA,NA,NA,NA,NA,NA,"0","Yes","Once a week","Yes","All 100 €","No","There have been no problems at all","Totally agree","Somewhat disagree","Totally agree","Somewhat agree","I don't know","Totally disagree","Totally agree","Totally agree","Somewhat disagree","Somewhat disagree","I don't know","Totally agree","Somewhat agree","Somewhat agree","I don't know","Totally disagree","I don't know","I don't know","Totally agree","Totally agree","Totally agree","Totally agree","Somewhat disagree","Somewhat disagree","Totally disagree","Totally disagree","Totally agree","Totally agree","0 I don't trust at all","Helsinki-Uusimaa","50-64","0.893466047376455"
